 Belknap Lookout:
      -85.6729285615648,42.9846978155963
      -85.6729880319989,42.9839745454304
      -85.6732980648811,42.9820198545334
      -85.6736074788168,42.9803903641225
      -85.6738753930453,42.9787433349534
      -85.674108960799,42.9775935760189
      -85.6742281901799,42.9768694505098
      -85.6605867778329,42.9845492576171
      -85.6631439816667,42.9845738854601
      -85.665241339588,42.9845940616281
      -85.6668530962813,42.9846293097766
      -85.668005426526,42.9846802130342
      -85.6700016210006,42.9846885861546
      -85.671403434926,42.9846940829715
      -85.6729285615648,42.9846978155963
 Alger Heights:
      -85.648052564782,42.9273362102149
      -85.6478882590963,42.9251726547117
      -85.6476264197602,42.9213638858421
      -85.6475059484637,42.9193322486685
      -85.6473969367528,42.9176735292532
      -85.6472773313717,42.915863478862
      -85.6321772800006,42.9271313996717
      -85.6354081928527,42.9271652125069
      -85.638217039954,42.9271947012253
      -85.6384635823553,42.9271982246275
      -85.6406151999787,42.9272285168723
      -85.6439846135493,42.9272774427542
      -85.648052564782,42.9273362102149
 Baxter:
      -85.649292062877,42.9556000817054
      -85.6492705842355,42.9497012172617
      -85.6492578878531,42.948368509832
      -85.645020952015,42.9483342106272
      -85.641142705625,42.9483027964931
      -85.6394502285885,42.9482915914207
      -85.6394911133741,42.9510041671834
      -85.6395286822079,42.9540999424625
      -85.6395467912564,42.9555241741085
      -85.6452563130191,42.955562503948
      -85.6472890220423,42.9555759993448
      -85.649292062877,42.9556000817054
 Black Hills:
      -85.6824717952774,42.9559244403017
      -85.6826357079719,42.9557265156688
      -85.6829989575133,42.9554151573392
      -85.6837141564453,42.9549642568679
      -85.6845882278109,42.9544303986567
      -85.6855007878393,42.9539501160955
      -85.6862533068412,42.9534989417306
      -85.6868750150369,42.9532207858765
      -85.7114726979423,42.9472078242169
      -85.7118607115547,42.9470135729479
      -85.712187792075,42.9467658335782
      -85.7126913761831,42.9463894421882
      -85.7131385486293,42.9459958726784
      -85.7135236013285,42.9456661492779
      -85.7138964646352,42.945291459093
